Startup_ID,Startup_Name,sector,founded_year,headquarters,founder_count,funding_stage,current_status,Total_Funding_Raised,Latest_Funding_Amount,Latest_Funding_Round,Latest_Funding_Date,Number_of_Funding_Rounds,Funding_Timeline,Investors_List,Last_Funding_Lead_Investor,Valuation,Revenue,Profit_or_Loss,Gross_Margin,Employee_Count,Monthly_Visits,Google_Trends_Score,App_Downloads,App_Rating,App_Reviews_Count,TAM,TAM_Growth_Rate,Market_Size_Category,Positive_News_Count,Negative_News_Count,Neutral_News_Count,Total_News_Count,Historical_Exit_Type,Exit_Year,Exit_Valuation_USD_Million,Acquirer_Name,Exit_Status,Exit_Reason,Years_to_Exit,Funding_Score,Financial_Health_Score,Growth_Score,Market_Opportunity_Score,Popularity_Score,Media_Buzz_Score,Sentiment_Score,Exit_Score,Startup_Age,Startup_Maturity_Score,Investor_Confidence_Score,Operational_Strength_Score,Competitive_Strength_Score,Valuation_Score,Overall_Startup_Score,Success_Prediction,Success_Probability,Unicorn_Prediction,Unicorn_Probability,Risk_Score,Risk_Prediction,Risk_Probability,Growth_Prediction,Growth_Probability,IPO_Prediction,IPO_Probability,Acquisition_Prediction,Acquisition_Probability,Exit_Prediction,Exit_Probability,Portfolio_Fit_Prediction,Portfolio_Fit_Probability,Portfolio_Fit_Class_0_Probability,Portfolio_Fit_Class_1_Probability,Portfolio_Fit_Class_2_Probability,Portfolio_Fit_Class_3_Probability,Investment_Recommendation_Prediction,Investment_Recommendation_Probability,Investment_Recommendation_Class_0_Probability,Investment_Recommendation_Class_1_Probability,Investment_Recommendation_Class_2_Probability,Investment_Recommendation_Class_3_Probability,Funding_Stage_Prediction,Funding_Stage_Name,Funding_Stage_Probability,Funding_Stage_Seed_Probability,Funding_Stage_Pre-Series A_Probability,Funding_Stage_Series A_Probability,Funding_Stage_Series B+_Probability,Funding_Requirement_Prediction,Funding_Requirement_Probability,Funding_Requirement_Class_0_Probability,Funding_Requirement_Class_1_Probability,Funding_Readiness_Prediction,Funding_Readiness_Name,Funding_Readiness_Probability,Funding_Readiness_Not Ready_Probability,Funding_Readiness_Early Preparation_Probability,Funding_Readiness_Ready_Probability,Funding_Readiness_Highly Ready_Probability,Competitive_Survival_Probability,Follow_On_Funding_Probability,Market_Leadership_Probability,Valuation_Growth_Prediction
ST141,CoinSwitch,FinTech,2017,"Bengaluru, India",3,Late Stage (Series C),Private,300.0,260.0,Series C,Oct-21,4.0,Seed → Series A → B → C,"Andreessen Horowitz (a16z), Coinbase Ventures, Tiger Global","a16z, Coinbase Ventures",1900.0,180.0,-120.0,50.0,550.0,4200000.0,58,10000000.0,4.2,480000.0,15000.0,28.0,Large,207,86,153,446,Private,0,0,0,Active,Still Private,0,19.88593738728991,36.29129033894864,20.925953079178885,43.24324324324324,20.24285714285714,73.29797657082003,27.069351230425053,30.0,9,17.31912442396313,41.187631766159846,38.06951614540026,30.64909608330006,35.71268843209953,37.74594095045005,1,100.0,0,34.33,0,0,0.0,0,0.0,0,24.62,0,0.41,0,4.7,1,34.33,33.67,34.33,20.33,11.67,1,32.0,30.67,32.0,26.33,11.0,0,Seed,44.28,44.28,13.76,39.5,2.46,0,97.0,97.0,3.0,1,Early Preparation,33.0,32.0,33.0,25.33,9.67,33.34,30.47,31.98,32.8
ST142,CoinDCX,FinTech,2018,"Mumbai, India",2,Late Stage (Series D),Private,245.0,135.0,Series D,Apr-22,6.0,Seed → Series A → B → C → D,"Pantera Capital, Steadview, BGV, Coinbase Ventures",Pantera Capital,2150.0,165.0,-95.0,52.0,620.0,4800000.0,60,10000000.0,4.3,520000.0,15000.0,28.0,Large,230,86,148,464,Private,0,0,0,Active,Still Private,0,20.21000595109284,37.155961411609496,22.582111436950147,43.24324324324324,23.61428571428572,78.8624494142705,30.967741935483872,30.0,8,15.6661866359447,47.66043617195289,39.47955012128692,32.0695174070866,39.34768132127056,39.85968601573299,1,100.0,0,35.33,0,0,0.0,0,0.0,0,22.6,0,0.46,0,4.59,1,36.33,33.0,36.33,18.33,12.33,1,32.33,31.0,32.33,25.33,11.33,0,Seed,56.65,56.65,11.19,29.96,2.2,0,98.31,98.31,1.69,1,Early Preparation,33.67,30.67,33.67,25.0,10.67,34.52,32.74,33.81,34.4
ST143,Juspay,FinTech,2012,"Bengaluru, India",2,Late Stage (Series C),Private,87.0,60.0,Series C,Dec-21,4.0,Seed → Series A → B → C,"SoftBank Vision Fund 2, VCC, Accel",SoftBank,460.0,320.0,-25.0,65.0,980.0,3500000.0,52,,4.6,12000.0,35000.0,20.0,Very Large,93,16,43,152,Private,0,0,0,Active,Still Private,0,10.383613756041262,45.50131926121372,18.46151026392961,63.93822393822393,23.818571428571428,7.491458998935037,50.326797385620914,30.0,14,33.944700460829495,18.43207003338941,49.17873861605243,37.64378236820362,12.941525212773138,37.51497763074205,1,100.0,0,2.33,0,0,0.0,0,0.0,0,19.94,0,0.57,0,23.88,1,42.33,34.0,42.33,16.33,7.33,0,37.67,37.67,32.67,19.67,10.0,1,Pre-Series A,68.11,30.15,68.11,0.79,0.96,0,97.8,97.8,2.2,0,Not Ready,36.67,36.67,36.33,18.67,8.33,41.67,24.51,37.7,37.38
ST144,Indifi,FinTech,2015,"Gurugram, India",3,Late Stage (Series E),Private,110.0,35.0,Series E,Jun-23,6.0,Series A → B → C → D → E,"ICICI Venture, British International Investment, Accel",ICICI Venture,220.0,260.0,12.0,58.0,650.0,1800000.0,46,1000000.0,4.3,35000.0,30000.0,22.0,Very Large,106,31,70,207,Private,0,0,0,Active,Still Private,0,14.390094135468514,42.35963821798254,13.143841642228738,58.76447876447877,14.92857142857143,19.00413205537805,36.05769230769231,30.0,11,23.57258064516129,21.393402799414257,44.283025314756735,32.57428260674732,10.075377870295364,33.88349852470899,1,99.9,0,2.33,0,0,0.0,0,0.0,0,24.64,0,0.32,0,5.06,1,43.33,33.67,43.33,17.67,5.33,0,38.67,38.67,32.67,21.67,7.0,1,Pre-Series A,61.23,36.24,61.23,1.31,1.23,0,98.0,98.0,2.0,0,Not Ready,38.0,38.0,35.33,22.33,4.33,37.07,24.54,32.78,33.41
ST145,Lendingkart,FinTech,2014,"Ahmedabad, India",2,Late Stage (Series D),Private,280.0,200.0,Series D Ext,Oct-24,9.0,Series A → B → C → D,"Fullerton Financial Holdings, Bertelsmann, Saama Capital",Fullerton Financial,350.0,860.0,60.0,52.0,1150.0,3200000.0,58,10000000.0,4.3,210000.0,30000.0,22.0,Very Large,143,16,82,241,Private,0,0,0,Active,Still Private,0,27.014823631248653,50.06019129287599,23.54692082111437,58.76447876447877,20.12857142857143,28.89712460063898,52.47933884297521,30.0,12,38.05414746543779,35.64777152916252,51.45938484126309,41.159330966897045,21.474621058698904,44.545367728046045,1,100.0,0,23.67,0,0,0.0,0,0.0,0,38.19,0,0.6,0,21.98,1,36.67,30.33,36.67,20.0,13.0,0,33.33,33.33,31.0,22.67,13.0,2,Series A,43.05,39.85,14.93,43.05,2.18,0,98.72,98.72,1.28,0,Not Ready,32.67,32.67,31.67,22.33,13.33,44.56,35.71,39.21,41.14
ST146,Rupeek,FinTech,2015,"Bengaluru, India",2,Late Stage (Series C),Private,160.0,16.0,Series C Ext,Jan-23,7.0,Seed → Series A → B → C,"Peak XV, Accel, Bertelsmann, GVT","Accel, Peak XV",500.0,130.0,-140.0,42.0,1300.0,2100000.0,52,5000000.0,4.4,140000.0,25000.0,16.0,Very Large,149,21,72,242,Private,0,0,0,Active,Still Private,0,17.787852557166556,32.16926501928151,20.27602639296188,36.44787644787644,19.55000000000002,29.65887113951011,52.674897119341566,30.0,11,28.23790322580645,28.433244537221665,39.09870050315247,26.3644668701424,14.013803641159852,32.42376465802147,1,98.2,0,11.67,0,0,0.0,0,0.0,0,35.65,0,0.4,0,9.45,1,40.0,34.0,40.0,18.33,7.67,0,35.0,35.0,35.0,22.67,7.33,1,Pre-Series A,61.83,29.86,61.83,7.34,0.97,0,97.5,97.5,2.5,0,Not Ready,38.33,38.33,36.33,20.33,5.0,30.46,25.83,27.36,28.56
ST147,Jar,FinTech,2021,"Bengaluru, India",2,Growth Stage (Series B),Private,58.0,22.6,Series B,Aug-22,3.0,Seed → Series A → B,"Tiger Global, Rocketship.vc, Arkam Ventures, WEH",Tiger Global,300.0,45.0,-110.0,38.0,320.0,4500000.0,66,10000000.0,4.6,340000.0,18000.0,26.0,Large,126,19,49,194,Private,0,0,0,Active,Still Private,0,7.346175070331097,29.69845684493606,21.63526392961877,44.63320463320463,29.76428571428572,18.49439829605964,54.87179487179488,30.0,5,4.8343894009216575,13.024469365341476,30.83656168364574,29.85474583547889,7.08116850620015,27.60721239752671,0,0.01,0,0.0,0,0,0.0,0,0.0,0,0.54,0,0.36,0,1.84,1,44.67,40.0,44.67,12.0,3.33,0,43.0,43.0,41.0,13.67,2.33,1,Pre-Series A,74.0,24.42,74.0,0.85,0.73,0,87.1,87.1,12.9,1,Early Preparation,42.67,42.33,42.67,14.0,1.0,30.26,17.73,30.95,28.68
ST148,Mswipe,FinTech,2011,"Mumbai, India",1,Late Stage (Series E),Private,145.0,20.0,Series E Ext,Mar-24,8.0,Series A → B → C → D → E,"Matrix Partners India, BGV, Falcon Edge, DSG Consumer",Matrix Partners,400.0,290.0,-48.0,42.0,1450.0,2400000.0,48,5000000.0,4.2,110000.0,25000.0,18.0,Very Large,92,24,66,182,Private,0,0,0,Active,Still Private,0,18.9223156964582,35.8829853359042,20.70967741935484,40.73359073359072,14.7,12.995612353567626,37.15846994535519,30.0,15,40.260944700460826,29.617608275434115,42.78016275525904,27.83346030385907,14.39029923575627,33.526331395128075,1,99.99,0,10.0,0,0,0.0,0,0.0,0,29.99,0,0.37,0,22.54,1,41.33,32.33,41.33,19.0,7.33,0,37.67,37.67,35.0,20.33,7.0,1,Pre-Series A,69.04,24.33,69.04,5.39,1.24,0,97.2,97.2,2.8,1,Early Preparation,38.33,36.67,38.33,20.33,4.67,33.06,27.64,28.49,30.81
ST149,axio (Capital Float),FinTech,2013,"Bengaluru, India",2,Late Stage (Series C),Private,140.0,20.0,Series C Ext,Oct-23,8.0,Series A → B → C,"Elevation Capital, Lightrock, Ribbit Capital, Amazon",Elevation Capital,280.0,310.0,-125.0,45.0,720.0,2800000.0,50,5000000.0,4.3,160000.0,20000.0,22.0,Large,86,32,38,156,Private,0,0,0,Active,Still Private,0,18.7348156964582,36.33350035518571,16.954545454545457,39.84555984555984,17.914285714285715,7.56719914802982,34.394904458598724,30.0,13,29.160714285714285,28.091114027708542,38.39600035518571,26.78451599797405,12.75572858248172,31.041314331085427,1,97.63,0,6.33,0,0,0.0,0,0.0,0,23.06,0,0.39,0,14.69,1,40.67,33.33,40.67,19.33,6.67,0,38.67,38.67,34.33,19.67,7.33,1,Pre-Series A,73.58,21.5,73.58,3.98,0.94,0,97.18,97.18,2.82,0,Not Ready,38.67,38.67,37.33,20.67,3.33,31.33,26.29,27.54,29.07
ST150,PayU India,FinTech,2011,"Gurugram, India",2,Late Stage (Corporate Infusion),Subsidiary,,,Corporate Internal,Mar-24,,Parent Corporate Infusion,Prosus / Naspers (Parent),Prosus (Parent),,3200.0,110.0,58.0,2100.0,14000000.0,68,,4.4,45000.0,35000.0,20.0,Very Large,89,12,75,176,Subsidiary,2011,0,Prosus / Naspers Group,Subsidiary,Acquired & Operated as Prosus India FinTech Arm,0,0.0,89.59001420742845,42.44868035190615,63.93822393822393,30.25714285714287,11.588072417465389,43.50282485875706,30.0,15,82.92626728110599,0.0,82.49324001388007,44.113319349585446,30.0,51.98564675817136,1,100.0,0,25.67,0,0,0.0,1,95.4,0,2.96,0,1.08,0,21.68,1,39.67,33.0,39.67,17.33,10.0,0,33.67,33.67,33.0,20.67,12.67,0,Seed,69.9,69.9,19.75,8.58,1.78,0,71.35,71.35,28.65,1,Early Preparation,38.33,33.33,38.33,13.33,15.0,64.89,32.53,43.24,54.18
ST151,Fibe (EarlySalary),FinTech,2015,"Pune, India",2,Late Stage (Series E),Private,210.0,90.0,Series E,Jun-24,6.0,Series A → B → C → D → E,"TR Capital, Trifecta, Chiratae, Eight Roads, Norwest",TR Capital / Trifecta,550.0,820.0,112.0,62.0,1150.0,7800000.0,72,10000000.0,4.5,850000.0,30000.0,24.0,Very Large,95,33,78,206,Private,0,0,0,Active,Still Private,0,18.55667063406189,53.96736097016439,32.47873900293254,63.05019305019305,33.71428571428572,17.763152289669865,29.95169082125604,30.0,11,35.41129032258064,27.82524594186192,55.616554518551496,46.72763365688366,21.453064147401545,44.75903729987083,1,100.0,0,26.67,0,0,0.0,0,11.43,0,9.84,0,0.67,0,20.02,1,39.0,31.0,39.0,17.0,13.0,1,32.67,30.0,32.67,23.33,14.0,0,Seed,52.97,52.97,31.69,14.15,1.19,0,98.88,98.88,1.12,0,Not Ready,33.33,33.33,30.67,22.33,13.67,49.81,33.75,44.93,45.72
ST152,Stashfin,FinTech,2016,"New Delhi, India",2,Late Stage (Series C),Private,140.0,270.0,Series C Ext,Jun-22,5.0,Seed → Series A → B → C,"Uncorrelated Ventures, Fasanara Capital, Absolute",Uncorrelated Ventures,450.0,380.0,-65.0,50.0,850.0,4200000.0,60,10000000.0,4.3,410000.0,30000.0,24.0,Very Large,129,27,39,195,Private,0,0,0,Active,Still Private,0,15.628345235519008,40.14188400649482,23.31598240469208,63.05019305019305,22.342857142857145,18.968604898828545,52.04081632653062,30.0,10,24.86520737327189,23.190293053132272,42.60559368391418,40.15178780229507,14.961568095193586,37.99493435509005,1,100.0,0,5.0,0,0,0.0,0,0.0,0,12.2,0,0.51,0,6.12,0,36.0,36.0,35.0,20.33,8.67,0,33.0,33.0,32.67,22.67,11.67,1,Pre-Series A,55.72,39.48,55.72,3.76,1.03,0,97.58,97.58,2.42,0,Not Ready,35.67,35.67,32.0,23.33,9.0,40.4,26.27,39.29,38.11
ST153,CASHe,FinTech,2016,"Mumbai, India",1,Growth Stage (Series B),Private,50.0,20.0,Series B,Jan-22,4.0,Seed → Series A → B,"TSLC, Florintree Advisors, Angel Investors",Florintree Advisors,200.0,560.0,38.0,55.0,620.0,3500000.0,56,10000000.0,4.2,380000.0,25000.0,22.0,Very Large,124,20,73,217,Private,0,0,0,Active,Still Private,0,8.693149029791531,46.23629997970368,20.04802052785924,49.30501930501929,18.92142857142857,22.596038338658147,47.70642201834863,30.0,10,24.889400921658986,14.338866538405616,46.09113868938109,29.54137969301844,10.850805818222415,33.161489794176326,1,99.73,0,1.0,0,0,0.0,0,0.0,0,6.6,0,0.39,0,7.9,1,41.0,36.33,41.0,17.67,5.0,0,38.0,38.0,36.0,20.33,5.67,1,Pre-Series A,75.41,22.73,75.41,0.93,0.93,1,56.34,43.66,56.34,0,Not Ready,40.0,40.0,38.33,19.67,2.0,37.58,23.06,30.46,33.29
ST154,Niyo,FinTech,2015,"Bengaluru, India",2,Late Stage (Series C),Private,180.0,30.0,Series C Ext,Jul-22,5.0,Seed → Series A → B → C,"Accel, Lightrock, JS Capital, Multiples PE","Accel, Lightrock",400.0,160.0,-180.0,40.0,780.0,3100000.0,54,5000000.0,4.3,220000.0,20000.0,22.0,Large,134,24,51,209,Private,0,0,0,Active,Still Private,0,15.31055687802063,31.341079764562608,18.62573313782991,39.84555984555984,18.57857142857143,22.06117145899893,52.38095238095239,30.0,11,23.58064516129032,22.407605958167164,34.72817653875616,26.457233878009507,12.0665480771228,30.19014853294206,0,24.72,0,0.67,0,0,0.0,0,0.0,0,12.29,0,0.32,0,5.54,1,39.0,36.33,39.0,20.0,4.67,0,37.67,37.67,35.33,21.0,6.0,1,Pre-Series A,71.82,26.38,71.82,0.99,0.81,0,98.25,98.25,1.75,0,Not Ready,39.67,39.67,39.0,19.0,2.33,29.5,22.73,27.32,27.77
ST155,Progcap,FinTech,2017,"New Delhi, India",2,Late Stage (Series C),Private,100.0,40.0,Series C Ext,Jun-22,5.0,Seed → Series A → B → C,"Tiger Global, Peak XV, Creation Investments","Tiger Global, Peak XV",600.0,210.0,-45.0,48.0,480.0,1200000.0,42,2000000.0,4.4,15000.0,30000.0,20.0,Very Large,145,35,35,215,Private,0,0,0,Active,Still Private,0,12.386298059583064,36.98025548000812,10.687976539589442,54.47876447876448,16.97142857142859,24.235484558040472,50.92592592592593,30.0,9,17.01670506912442,22.97121980412928,38.11936838323393,29.519164886273018,14.581810882456796,32.05927242605191,1,88.3,0,3.33,0,0,0.0,0,0.0,0,15.56,0,0.37,0,3.26,1,43.67,35.33,43.67,16.0,5.0,0,39.0,39.0,35.33,20.0,5.67,1,Pre-Series A,65.89,32.01,65.89,1.12,0.98,0,97.5,97.5,2.5,0,Not Ready,40.67,40.67,36.33,20.67,2.33,32.78,22.27,30.7,30.13
ST156,KredX,FinTech,2015,"Bengaluru, India",3,Late Stage (Series B),Private,36.0,26.0,Series B,Dec-19,3.0,Seed → Series A → B,"Tiger Global, Peak XV, Prime Venture Partners",Tiger Global,150.0,110.0,-32.0,42.0,380.0,850000.0,38,2000000.0,4.3,8000.0,25000.0,18.0,Very Large,162,31,42,235,Private,0,0,0,Active,Still Private,0,6.546927072062325,33.281567130099454,8.696224340175954,40.73359073359072,14.056428571428569,29.5982108626198,55.50847457627118,30.0,11,19.08467741935484,10.770710914132604,34.40051874300268,19.79392949830939,5.240134868831007,25.65477598140882,0,0.0,0,0.33,0,0,0.0,0,0.0,0,1.84,0,0.37,0,2.97,1,48.67,38.67,48.67,9.67,3.0,0,47.0,47.0,35.67,14.0,3.33,0,Seed,56.77,56.77,41.1,1.25,0.88,0,78.57,78.57,21.43,0,Not Ready,43.33,43.33,41.0,15.33,0.33,26.52,16.06,22.09,23.18
ST157,Velocity,FinTech,2020,"Bengaluru, India",2,Growth Stage (Series B),Private,30.0,20.0,Series B,May-24,3.0,Seed → Series A → B,"Valar Ventures, Presight Capital",Valar Ventures,120.0,65.0,-24.0,45.0,210.0,620000.0,36,2000000.0,4.5,4000.0,15000.0,24.0,Large,162,25,83,270,Private,0,0,0,Active,Still Private,0,6.276482363124865,33.837829181043226,6.857404692082112,34.67181467181467,18.78714285714286,36.13154419595313,50.55350553505535,30.0,6,6.162730414746543,10.25228708406032,34.141256600398066,17.228496753335225,4.294342071441924,23.53287645654704,0,0.0,0,3.0,0,0,0.0,0,0.0,0,1.56,0,0.42,0,2.03,1,50.67,38.67,50.67,7.67,3.0,0,48.67,48.67,36.67,11.67,3.0,0,Seed,85.51,85.51,13.52,0.53,0.44,0,91.71,91.71,8.29,0,Not Ready,43.33,43.33,43.0,13.0,0.67,24.95,15.66,19.92,21.08
ST158,GetVantage,FinTech,2019,"Mumbai, India",2,Growth Stage (Series A),Private,40.0,36.0,Series A,Jun-22,3.0,Seed → Pre-Series A → Series A,"Venture Catalysts, Chiratae, Varanium, Sony Innovation",Venture Catalysts,100.0,35.0,-15.0,40.0,180.0,540000.0,34,2000000.0,4.4,3000.0,15000.0,24.0,Large,109,32,76,217,Private,0,0,0,Active,Still Private,0,6.772668253624757,31.56473576720113,6.109310850439882,34.67181467181467,16.195714285714306,21.158338658146963,35.321100917431195,30.0,7,7.640264976958526,10.320604592472582,31.862114799459203,16.54425846217249,3.870780237412762,21.38351210205682,0,0.0,0,0.0,0,0,3.92,0,0.0,0,0.82,0,0.37,0,1.73,1,52.0,38.33,52.0,7.0,2.67,0,56.0,56.0,33.33,8.67,2.0,0,Seed,86.25,86.25,12.78,0.53,0.44,0,91.96,91.96,8.04,0,Not Ready,45.33,45.33,41.33,13.0,0.33,23.61,15.03,19.22,20.19
ST159,Klub,FinTech,2019,"Bengaluru, India",2,Growth Stage (Series A),Private,20.0,15.0,Series A,Aug-21,3.0,Seed → Pre-Series A → Series A,"Peak XV Surge, Alteria Capital, Venture Catalysts",Surge / Alteria,90.0,28.0,-12.0,38.0,190.0,580000.0,35,2000000.0,4.5,3500.0,15000.0,24.0,Large,118,11,53,182,Private,0,0,0,Active,Still Private,0,5.863611772343648,30.72570783438198,6.451099706744867,34.67181467181467,18.74142857142857,15.487625133120345,58.46994535519126,30.0,7,7.649539170506914,9.646714154411764,31.13135299567229,16.9529680908424,3.379974724264706,21.954156482618217,0,0.0,0,0.0,0,0,0.03,0,0.0,0,0.26,0,0.37,0,1.4,1,52.0,38.67,52.0,7.0,2.33,0,54.33,54.33,36.67,7.0,2.0,0,Seed,94.29,94.29,4.8,0.5,0.41,0,90.64,90.64,9.36,0,Not Ready,48.33,48.33,40.67,11.0,0.0,23.43,14.4,19.71,20.08
ST160,Smallcase,FinTech,2015,"Bengaluru, India",3,Late Stage (Series C),Private,65.0,40.0,Series C,Aug-21,4.0,Seed → Series A → B → C,"Faering Capital, Amazon Smbhav Fund, Peak XV, Blume",Faering Capital,350.0,82.0,-42.0,65.0,420.0,6800000.0,72,5000000.0,4.6,280000.0,25000.0,25.0,Very Large,130,13,64,207,Private,0,0,0,Active,Still Private,0,9.407131392916396,41.55829485488126,25.019061583577702,55.73359073359072,30.38571428571429,21.30445154419595,56.25,30.0,11,19.121774193548383,16.540451724254318,43.11031098391352,37.1158036736988,8.793877822911474,35.383250829118545,1,99.88,0,2.33,0,0,0.0,0,0.04,0,8.57,0,0.9,0,10.86,1,45.0,35.67,45.0,14.33,5.0,0,34.33,34.33,34.0,22.33,9.33,0,Seed,57.51,57.51,39.87,1.32,1.3,0,98.57,98.57,1.43,1,Early Preparation,39.33,36.67,39.33,19.0,5.0,39.47,23.33,37.21,36.34
ST161,INDmoney,FinTech,2019,"Gurugram, India",2,Late Stage (Series D),Private,143.0,11.0,Series D Ext,Jan-23,5.0,Seed → Series A → B → C → D,"Tiger Global, Steadview Capital, Dragoneer, Sixteenth Street",Tiger Global,650.0,140.0,-75.0,55.0,480.0,8199999.999999999,74,10000000.0,4.5,620000.0,25000.0,25.0,Very Large,75,31,81,187,Private,0,0,0,Active,Still Private,0,13.779148633052008,38.183034808199714,29.11070381231672,55.73359073359072,32.82857142857143,12.299552715654952,23.404255319148938,30.0,7,11.85599078341014,24.41172767504777,39.75964771142552,40.399861499338265,15.086991288504278,34.89325165187646,1,99.99,0,3.67,0,0,0.0,0,0.07,0,3.38,0,0.65,0,3.84,1,40.67,36.67,40.67,16.0,6.67,1,36.67,35.0,36.67,19.0,9.33,1,Pre-Series A,57.77,38.27,57.77,3.09,0.87,0,99.08,99.08,0.92,1,Early Preparation,36.67,35.0,36.67,22.67,5.67,39.56,26.22,40.01,38.01
ST162,Scripbox,FinTech,2012,"Bengaluru, India",2,Late Stage (Series D),Private,88.0,21.0,Series D,Jan-22,6.0,Seed → Series A → B → C → D,"Accurate, Omidyar Network, AngelList, Trifecta",Accurate,220.0,75.0,-58.0,50.0,310.0,1800000.0,46,1000000.0,4.4,85000.0,25000.0,20.0,Very Large,108,24,83,215,Private,0,0,0,Active,Still Private,0,13.45905648128111,35.46860729145524,10.950293255131964,45.01930501930501,17.714285714285737,20.68915867944622,38.88888888888889,30.0,14,24.398329493087555,20.82370934072782,36.354696001132666,25.557949418778307,8.056156140952146,29.35564876236853,0,27.39,0,0.0,0,0,0.0,0,0.0,0,25.05,0,0.33,0,5.4,1,44.33,35.0,44.33,16.0,4.67,0,40.33,40.33,36.0,18.67,5.0,1,Pre-Series A,77.99,20.37,77.99,0.8,0.84,0,97.7,97.7,2.3,1,Early Preparation,39.33,37.33,39.33,20.67,2.67,29.95,21.62,26.82,27.12
ST163,Kuvera,FinTech,2016,"Bengaluru, India",2,Growth Stage (Series A),Acquired,10.0,,Series A,Feb-24,3.0,Seed → Series A → Acq,"Eight Roads Ventures, CRED (Acquirer)",CRED (Acquirer),25.0,18.0,-8.0,45.0,140.0,1200000.0,38,1000000.0,4.5,65000.0,25000.0,20.0,Very Large,112,26,46,184,Acquired,2024,25,CRED,Acquired,Strategic Acquisition by CRED Wealth,8,5.375000000000001,33.31453597523848,7.28533724340176,45.01930501930501,19.45714285714286,15.285878594249205,46.48648648648649,14.875,10,13.469239631336402,8.583031179897807,33.46010049136751,22.22123534636915,2.180853825243021,22.63212880347813,0,0.0,0,0.0,0,0,0.0,0,0.0,0,48.77,0,10.89,1,71.05,1,49.33,40.33,49.33,7.33,3.0,0,49.0,49.0,36.0,12.33,2.67,0,Seed,95.5,95.5,3.64,0.5,0.37,0,74.81,74.81,25.19,0,Not Ready,45.33,45.33,38.33,13.67,2.67,27.28,14.86,24.3,23.72
ST164,Wint Wealth,FinTech,2020,"Bengaluru, India",3,Growth Stage (Series A),Private,20.0,15.0,Series A,May-22,3.0,Seed → Pre-Series A → Series A,"Eight Roads, Vertex Ventures, 3one4 Capital",Eight Roads Ventures,90.0,32.0,-14.0,52.0,180.0,2100000.0,52,1000000.0,4.6,45000.0,20000.0,24.0,Large,155,17,88,260,Private,0,0,0,Active,Still Private,0,5.863611772343648,36.14643799472296,11.850219941348971,44.131274131274125,22.80714285714286,33.59395101171459,52.87356321839081,30.0,6,5.459907834101382,9.646714154411764,36.46256702698103,24.25542720090953,3.417474724264706,26.74143982129506,0,0.0,0,0.33,0,0,0.0,0,0.0,0,2.99,0,0.42,0,2.52,1,49.33,35.33,49.33,12.33,3.0,0,46.33,46.33,39.0,12.67,2.0,0,Seed,67.75,67.75,30.63,0.9,0.71,0,88.57,88.57,11.43,1,Early Preparation,43.67,41.33,43.67,14.33,0.67,29.8,16.82,26.06,26.04
ST165,LiquiLoans,FinTech,2018,"Mumbai, India",2,Growth Stage (Series B),Private,25.0,10.0,Series B,May-22,3.0,Seed → Series A → B,"CRED, Matrix Partners India, Tanglin Venture",CRED,200.0,195.0,35.0,58.0,290.0,1400000.0,42,2000000.0,4.4,18000.0,20000.0,22.0,Large,156,24,73,253,Private,0,0,0,Active,Still Private,0,6.0132411815624325,41.64744329713822,9.712170087976538,39.84555984555984,17.202857142857162,32.38313099041533,51.96850393700787,30.0,8,12.847638248847923,11.032388673822282,41.65449974875112,20.255849109035427,6.609025219264082,27.190367001791586,0,0.13,0,0.0,0,0,0.0,0,0.0,0,2.75,0,0.42,0,2.85,1,47.33,37.0,47.33,12.0,3.67,0,46.33,46.33,35.0,15.33,3.33,0,Seed,59.44,59.44,38.92,0.81,0.83,0,91.51,91.51,8.49,0,Not Ready,42.33,42.33,39.67,17.67,0.33,30.26,18.51,22.64,25.44
ST166,Turno,FinTech / EV Financing,2022,"Bengaluru, India",2,Growth Stage (Series A),Private,16.8,13.8,Series A,Feb-23,2.0,Seed → Series A,"Bessemer Venture Partners, BGV, Stellaris Venture",Bessemer / BGV,70.0,48.0,-22.0,32.0,240.0,480000.0,36,500000.0,4.5,12000.0,12000.0,28.0,Large,100,12,58,170,Private,0,0,0,Active,Still Private,0,4.0678561638894895,28.59858940531764,6.425953079178884,37.567567567567565,18.232857142857146,11.522385516506922,51.461988304093566,30.0,4,1.95483870967742,6.645946872922898,29.20181521176925,17.672572757571952,2.723953828618311,20.32854169916332,0,0.0,0,0.0,0,0,30.57,0,0.0,0,0.35,0,0.64,0,1.18,1,49.33,40.67,49.33,7.67,2.33,0,58.0,58.0,33.33,6.33,2.33,0,Seed,97.83,97.83,1.59,0.31,0.27,0,87.93,87.93,12.07,0,Not Ready,53.0,53.0,37.67,9.33,0.0,23.01,12.49,20.37,19.94
